Wall time,Step,Value
1569262229.147232,7353,96.875
1569262229.2160475,7357,100.0
1569262229.239985,7358,100.0
1569262229.2579355,7359,100.0
1569262229.6020153,7374,100.0
1569262229.7825332,7381,100.0
1569262229.8084638,7382,100.0
1569262229.9081972,7386,98.4375
1569262229.961056,7388,98.4375
1569262230.1685007,7397,100.0
1569262230.2532747,7401,100.0
1569262230.319098,7404,100.0
1569262230.8935626,7430,100.0
1569262230.9204898,7431,100.0
1569262231.1099837,7440,98.4375
1569262231.1817918,7443,100.0
1569262231.2725487,7447,100.0
1569262231.346352,7450,100.0
1569262236.3538842,7460,100.0
1569262236.3688445,7461,96.875
1569262236.3927805,7462,98.4375
1569262236.4217029,7463,100.0
1569262236.5304115,7468,100.0
1569262236.6451058,7474,100.0
1569262236.7268865,7478,100.0
1569262236.7697718,7480,98.4375
1569262237.123826,7496,98.4375
1569262237.270433,7502,98.4375
1569262237.295367,7503,96.875
1569262237.473889,7511,100.0
1569262237.614513,7517,100.0
1569262237.953606,7530,96.875
1569262238.12415,7537,100.0
1569262238.3286037,7547,100.0
1569262243.6330729,7565,98.4375
1569262243.7776854,7573,98.4375
1569262246.8075206,7596,100.0
1569262251.8322747,7603,98.4375
1569262251.9938433,7609,100.0
1569262252.0666494,7612,98.4375
1569262252.7991998,7643,100.0
1569262252.8251312,7644,100.0
1569262253.202122,7660,100.0
1569262253.221072,7661,100.0
1569262253.4414825,7671,100.0
1569262253.5073066,7674,100.0
1569262253.5511897,7676,100.0
1569262253.8124902,7687,100.0
1569262253.9401503,7693,100.0
1569262254.0119574,7696,100.0
1569262258.837183,7700,98.4375
1569262259.1902378,7716,100.0
1569262259.2381108,7718,100.0
1569262259.2650375,7719,100.0
1569262259.3627763,7723,100.0
1569262259.426606,7726,100.0
1569262259.474478,7728,100.0
1569262259.82155,7742,100.0
1569262259.9202867,7746,100.0
1569262260.2523973,7757,100.0
1569262260.3461463,7760,100.0
1569262261.0313144,7780,100.0
1569262261.2347713,7788,100.0
1569262266.3956482,7798,100.0
1569262266.4096107,7799,100.0
1569262266.6509655,7810,100.0
1569262267.2004962,7833,100.0
1569262267.3221712,7838,100.0
1569262267.746037,7855,100.0
1569262268.2865913,7878,100.0
1569262268.3344631,7880,100.0
1569262273.8661163,7899,98.4375
1569262273.8810763,7900,98.4375
1569262273.9838023,7904,100.0
1569262274.1124578,7908,98.4375
1569262274.493439,7926,100.0
1569262274.632069,7932,100.0
1569262274.6609905,7933,100.0
1569262275.6264093,7975,100.0
1569262275.833855,7983,100.0
1569262276.0024037,7991,100.0
1569262276.0243456,7992,98.4375
1569262281.013045,8009,100.0
1569262281.2155025,8017,100.0
1569262281.3421643,8022,100.0
1569262281.4399023,8026,98.4375
1569262281.6872413,8037,100.0
1569262281.94555,8049,100.0
1569262282.0133705,8052,98.4375
1569262282.0602443,8054,100.0
1569262282.1500044,8058,100.0
1569262282.3315191,8066,98.4375
1569262287.8613374,8105,100.0
1569262288.3191135,8126,98.4375
1569262288.4587405,8132,98.4375
1569262288.4836736,8133,100.0
1569262288.5255613,8135,100.0
1569262288.8696418,8150,100.0
1569262289.0481644,8157,98.4375
1569262289.5722713,8180,100.0
1569262289.617152,8182,98.4375
1569262289.6630292,8184,100.0
1569262289.9243503,8195,100.0
1569262294.8539338,8198,96.875
1569262295.2438912,8215,98.4375
1569262295.3575885,8221,100.0
1569262295.6398325,8234,100.0
1569262296.1325147,8254,100.0
1569262296.3549197,8263,100.0
1569262296.710969,8277,98.4375
1569262296.7558482,8279,100.0
1569262296.8027234,8281,100.0
1569262296.9981997,8290,100.0
1569262302.2520313,8299,96.875
1569262302.4295561,8307,98.4375
1569262302.8853378,8327,100.0
1569262302.9282227,8329,98.4375
1569262302.9940507,8332,100.0
1569262303.0459085,8334,100.0
1569262303.1715724,8340,100.0
1569262303.4328732,8352,100.0
1569262303.4568095,8353,100.0
1569262303.6253614,8360,100.0
1569262303.7031517,8363,100.0
1569262303.831807,8368,100.0
1569262304.0073383,8375,100.0
1569262304.0611942,8377,98.4375
1569262309.4374576,8407,100.0
1569262309.9261515,8428,98.4375
1569262310.1824656,8439,97.91666412353516
